Age,Balance,NumOfProducts,IsActiveMember,BalanceRatio,AgePerProduct,BalancePerProduct,Age_IsActive,Geography_Germany,Geography_Spain,Gender_Male
31,77082.65,2,0,5.717330451526002,15.5,38541.325,0,1.0,0.0,1.0
46,0.0,2,0,0.0,23.0,0.0,0,0.0,0.0,1.0
69,117866.92,1,1,1.8925047819628837,69.0,117866.92,69,0.0,0.0,0.0
39,74596.15,3,1,0.8699612532380322,13.0,24865.38333333333,39,1.0,0.0,0.0
51,108867.0,1,0,0.7731995006273408,51.0,108867.0,0,0.0,1.0,1.0
50,0.0,4,0,0.0,12.5,0.0,0,0.0,0.0,0.0
39,97819.36,1,1,0.8115680481693927,39.0,97819.36,39,0.0,0.0,0.0
44,163867.86,1,1,1.4587658040960634,44.0,163867.86,44,1.0,0.0,1.0
36,0.0,2,0,0.0,18.0,0.0,0,0.0,0.0,1.0
35,116269.01,1,0,0.8946182716661893,35.0,116269.01,0,1.0,0.0,1.0
37,95900.04,1,1,2.5107193797085787,37.0,95900.04,37,1.0,0.0,0.0
27,105907.42,2,1,0.5410837183324713,13.5,52953.71,27,1.0,0.0,1.0
41,0.0,1,1,0.0,41.0,0.0,41,0.0,0.0,0.0
40,130661.96,1,1,1.282018183859019,40.0,130661.96,40,0.0,0.0,1.0
36,130700.92,2,0,1.6844464950356217,18.0,65350.46,0,1.0,0.0,0.0
25,121702.73,1,1,0.9205224940925641,25.0,121702.73,25,1.0,0.0,1.0
66,0.0,2,1,0.0,33.0,0.0,66,0.0,0.0,0.0
31,89688.94,1,1,0.5888753700047674,31.0,89688.94,31,0.0,0.0,0.0
44,148595.55,1,0,1.9855458356806055,44.0,148595.55,0,0.0,0.0,1.0
36,145750.45,2,1,1.5078554110271845,18.0,72875.225,36,1.0,0.0,0.0
45,122917.71,1,1,10614.655440414508,45.0,122917.71,45,1.0,0.0,1.0
26,130483.95,1,0,1.0624817757890956,26.0,130483.95,0,1.0,0.0,1.0
35,122570.69,1,0,0.6159149166848739,35.0,122570.69,0,0.0,1.0,0.0
26,113674.2,1,0,0.5745149780785678,26.0,113674.2,0,1.0,0.0,0.0
36,132578.92,2,0,1.572313117002728,18.0,66289.46,0,1.0,0.0,1.0
30,0.0,1,1,0.0,30.0,0.0,30,0.0,0.0,1.0
38,0.0,2,1,0.0,19.0,0.0,38,0.0,1.0,0.0
46,113402.14,2,1,0.8167296199196451,23.0,56701.07,46,0.0,0.0,0.0
39,132287.92,3,1,2.5702985471338264,13.0,44095.973333333335,39,1.0,0.0,1.0
40,168286.81,3,0,8.22838315489104,13.333333333333334,56095.60333333333,0,1.0,0.0,1.0
26,0.0,2,1,0.0,13.0,0.0,26,0.0,0.0,0.0
35,0.0,1,0,0.0,35.0,0.0,0,0.0,0.0,0.0
39,0.0,1,0,0.0,39.0,0.0,0,0.0,1.0,0.0
25,173459.45,2,1,3.9084116062122,12.5,86729.725,25,1.0,0.0,1.0
30,0.0,2,0,0.0,15.0,0.0,0,0.0,0.0,0.0
44,71497.79,2,0,0.4732326695515998,22.0,35748.895,0,1.0,0.0,0.0
36,0.0,2,0,0.0,18.0,0.0,0,0.0,0.0,1.0
29,145512.84,1,0,7.201103378924749,29.0,145512.84,0,0.0,0.0,1.0
51,174397.21,2,1,1.0117453681596666,25.5,87198.605,51,0.0,1.0,1.0
41,0.0,2,1,0.0,20.5,0.0,41,0.0,1.0,1.0
59,0.0,2,1,0.0,29.5,0.0,59,0.0,0.0,1.0
31,167949.48,1,0,1.1731400869809756,31.0,167949.48,0,0.0,0.0,0.0
36,101609.01,2,1,226.94259933442027,18.0,50804.505,36,1.0,0.0,0.0
45,0.0,1,0,0.0,45.0,0.0,0,0.0,1.0,0.0
31,142631.54,2,1,0.8108937506992839,15.5,71315.77,31,1.0,0.0,1.0
42,120094.93,1,0,0.6524896573850033,42.0,120094.93,0,0.0,0.0,1.0
37,0.0,2,1,0.0,18.5,0.0,37,0.0,1.0,0.0
38,148912.44,1,0,1.851772579043814,38.0,148912.44,0,0.0,0.0,1.0
32,0.0,2,0,0.0,16.0,0.0,0,0.0,0.0,1.0
46,140355.6,1,1,1.6495582509997442,46.0,140355.6,46,0.0,1.0,0.0
29,154333.82,1,1,1.1141019158931262,29.0,154333.82,29,1.0,0.0,0.0
27,0.0,2,1,0.0,13.5,0.0,27,0.0,0.0,1.0
29,133681.78,1,1,0.869487829186161,29.0,133681.78,29,0.0,0.0,0.0
31,110581.29,1,1,1.1675131689472569,31.0,110581.29,31,0.0,0.0,0.0
26,114450.32,1,1,8.12762717978872,26.0,114450.32,26,1.0,0.0,1.0
45,135643.0,1,0,0.9444607529672847,45.0,135643.0,0,1.0,0.0,0.0
42,137227.04,3,0,0.9203853213248953,14.0,45742.34666666667,0,1.0,0.0,0.0
42,41473.33,1,0,0.36708689002262357,42.0,41473.33,0,0.0,1.0,1.0
31,0.0,2,1,0.0,15.5,0.0,31,0.0,1.0,1.0
37,106967.18,1,0,4.36689320241698,37.0,106967.18,0,0.0,0.0,1.0
33,103564.83,2,0,0.8553017647332816,16.5,51782.415,0,1.0,0.0,1.0
25,0.0,2,0,0.0,12.5,0.0,0,0.0,0.0,1.0
67,124577.15,1,1,0.7332622499623296,67.0,124577.15,67,0.0,1.0,0.0
38,140278.99,3,1,0.8181581440857553,12.666666666666666,46759.66333333333,38,0.0,0.0,1.0
34,0.0,2,0,0.0,17.0,0.0,0,0.0,0.0,0.0
29,0.0,2,0,0.0,14.5,0.0,0,0.0,0.0,1.0
32,0.0,2,1,0.0,16.0,0.0,32,0.0,0.0,1.0
39,0.0,2,1,0.0,19.5,0.0,39,0.0,0.0,1.0
34,0.0,2,0,0.0,17.0,0.0,0,0.0,0.0,0.0
29,146011.4,1,0,2.905748076186746,29.0,146011.4,0,0.0,0.0,0.0
36,0.0,1,1,0.0,36.0,0.0,36,0.0,1.0,1.0
30,128393.29,1,1,0.7109520860252683,30.0,128393.29,30,0.0,1.0,1.0
55,0.0,2,1,0.0,27.5,0.0,55,0.0,0.0,0.0
25,126442.59,1,0,1.0372271100215873,25.0,126442.59,0,0.0,0.0,0.0
42,132657.55,1,0,3.7508648552514345,42.0,132657.55,0,0.0,1.0,1.0
44,105007.31,2,1,0.5308435538037701,22.0,52503.655,44,1.0,0.0,1.0
71,119496.87,1,0,0.9495266862923213,71.0,119496.87,0,1.0,0.0,1.0
38,134006.77,1,0,1.495973244418962,38.0,134006.77,0,0.0,0.0,1.0
32,146605.27,1,1,1.9010155025742532,32.0,146605.27,32,0.0,0.0,1.0
33,0.0,2,1,0.0,16.5,0.0,33,0.0,0.0,1.0
65,126306.64,3,0,16.06611309541981,21.666666666666668,42102.21333333333,0,1.0,0.0,1.0
28,95059.02,2,0,2.1399962809695956,14.0,47529.51,0,0.0,0.0,0.0
36,112262.84,1,0,8.72053437361876,36.0,112262.84,0,0.0,0.0,1.0
24,0.0,3,1,0.0,8.0,0.0,24,0.0,0.0,1.0
26,135067.52,2,0,1.0293849961428791,13.0,67533.76,0,1.0,0.0,0.0
35,0.0,2,1,0.0,17.5,0.0,35,0.0,0.0,0.0
74,114888.74,2,1,1.721627635536019,37.0,57444.37,74,1.0,0.0,0.0
70,0.0,2,1,0.0,35.0,0.0,70,0.0,1.0,0.0
48,92347.96,1,1,0.566146395143356,48.0,92347.96,48,0.0,0.0,1.0
40,128398.38,1,0,0.7612929811340444,40.0,128398.38,0,0.0,1.0,0.0
30,83319.28,1,0,1.442278584435997,30.0,83319.28,0,0.0,1.0,0.0
34,0.0,2,1,0.0,17.0,0.0,34,0.0,1.0,0.0
59,170331.37,1,1,5.294432482619089,59.0,170331.37,59,1.0,0.0,1.0
48,141819.02,1,0,1.5159616947119379,48.0,141819.02,0,1.0,0.0,0.0
32,184715.86,2,0,1.6234191368950392,16.0,92357.93,0,1.0,0.0,1.0
37,0.0,2,1,0.0,18.5,0.0,37,0.0,0.0,1.0
42,0.0,2,1,0.0,21.0,0.0,42,0.0,0.0,1.0
35,132292.63,1,0,2.014109754239039,35.0,132292.63,0,0.0,0.0,0.0
45,24043.45,1,1,0.14161411626535172,45.0,24043.45,45,0.0,0.0,1.0
61,66101.89,1,1,0.4591006177400714,61.0,66101.89,61,1.0,0.0,0.0
37,0.0,2,0,0.0,18.5,0.0,0,0.0,1.0,1.0
35,0.0,2,1,0.0,17.5,0.0,35,0.0,0.0,1.0
35,127801.88,1,1,1.5171260594500486,35.0,127801.88,35,1.0,0.0,1.0
39,92126.26,2,0,0.8154690301269308,19.5,46063.13,0,0.0,1.0,0.0
45,110827.49,1,1,0.7225513898036257,45.0,110827.49,45,1.0,0.0,0.0
36,148667.81,2,0,2.6504039487624995,18.0,74333.905,0,0.0,0.0,0.0
49,121973.28,1,0,0.8196888854600767,49.0,121973.28,0,0.0,0.0,1.0
37,116880.53,1,0,0.6767117101338682,37.0,116880.53,0,1.0,0.0,1.0
52,107906.75,1,0,0.6389309997093312,52.0,107906.75,0,1.0,0.0,0.0
36,0.0,2,1,0.0,18.0,0.0,36,0.0,1.0,1.0
41,0.0,2,0,0.0,20.5,0.0,0,0.0,0.0,1.0
28,84121.04,1,1,1.0424109283761516,28.0,84121.04,28,0.0,1.0,0.0
29,178171.04,2,1,1.5383641181362118,14.5,89085.52,29,0.0,0.0,0.0
45,129855.32,1,0,5.361790190617561,45.0,129855.32,0,0.0,0.0,1.0
42,99836.47,1,1,4.3578519185876985,42.0,99836.47,42,0.0,1.0,0.0
31,0.0,2,0,0.0,15.5,0.0,0,0.0,1.0,0.0
41,146720.98,2,1,34.968201838010984,20.5,73360.49,41,1.0,0.0,0.0
30,0.0,1,1,0.0,30.0,0.0,30,0.0,1.0,1.0
37,0.0,2,0,0.0,18.5,0.0,0,0.0,0.0,1.0
43,105301.5,1,1,1.333916633804817,43.0,105301.5,43,1.0,0.0,1.0
36,0.0,2,1,0.0,18.0,0.0,36,0.0,1.0,1.0
33,155736.42,2,1,2.6966780436288698,16.5,77868.21,33,1.0,0.0,1.0
35,135871.5,1,1,1.5578126474370784,35.0,135871.5,35,0.0,0.0,1.0
41,145754.91,1,1,1.4366449108950394,41.0,145754.91,41,0.0,0.0,0.0
37,138292.64,2,0,0.9072956289838582,18.5,69146.32,0,1.0,0.0,1.0
43,113567.94,1,0,1.2683026358770761,43.0,113567.94,0,0.0,1.0,1.0
39,133707.09,1,1,1.236280076096077,39.0,133707.09,39,0.0,0.0,1.0
32,0.0,2,1,0.0,16.0,0.0,32,0.0,0.0,0.0
39,131607.28,4,1,18.85104914036236,9.75,32901.82,39,1.0,0.0,1.0
40,154863.15,1,1,1.1217698975556474,40.0,154863.15,40,0.0,0.0,1.0
50,0.0,1,1,0.0,50.0,0.0,50,0.0,1.0,0.0
26,109819.16,2,0,0.7108432385778909,13.0,54909.58,0,1.0,0.0,0.0
32,38550.06,1,1,0.21508681878051486,32.0,38550.06,32,0.0,0.0,0.0
64,0.0,1,1,0.0,64.0,0.0,64,0.0,0.0,0.0
34,0.0,2,1,0.0,17.0,0.0,34,0.0,0.0,1.0
50,165438.26,1,0,1.369853710438993,50.0,165438.26,0,0.0,0.0,1.0
37,108269.37,1,0,19.340930770962174,37.0,108269.37,0,0.0,1.0,0.0
34,0.0,2,0,0.0,17.0,0.0,0,0.0,0.0,1.0
38,98640.74,1,1,0.8930158877596813,38.0,98640.74,38,0.0,0.0,0.0
23,126873.52,1,1,1.8925013857373765,23.0,126873.52,23,0.0,1.0,1.0
37,0.0,3,0,0.0,12.333333333333334,0.0,0,0.0,1.0,0.0
72,0.0,2,1,0.0,36.0,0.0,72,0.0,1.0,0.0
25,75212.28,1,0,1.2755402184073816,25.0,75212.28,0,0.0,1.0,0.0
29,105599.67,1,1,2.449757656502538,29.0,105599.67,29,0.0,0.0,0.0
39,0.0,2,1,0.0,19.5,0.0,39,0.0,0.0,0.0
29,85646.81,1,0,1.3544633800504864,29.0,85646.81,0,0.0,0.0,0.0
45,0.0,1,0,0.0,45.0,0.0,0,0.0,1.0,1.0
39,0.0,2,0,0.0,19.5,0.0,0,0.0,1.0,0.0
45,0.0,2,0,0.0,22.5,0.0,0,0.0,1.0,1.0
56,129255.2,2,0,0.9071047056382938,28.0,64627.6,0,0.0,0.0,0.0
46,0.0,1,1,0.0,46.0,0.0,46,0.0,0.0,0.0
38,0.0,2,0,0.0,19.0,0.0,0,0.0,1.0,1.0
36,0.0,1,0,0.0,36.0,0.0,0,0.0,0.0,1.0
40,0.0,1,1,0.0,40.0,0.0,40,0.0,0.0,0.0
29,0.0,2,1,0.0,14.5,0.0,29,0.0,0.0,1.0
59,0.0,2,1,0.0,29.5,0.0,59,0.0,0.0,0.0
39,0.0,2,0,0.0,19.5,0.0,0,0.0,0.0,1.0
36,0.0,2,0,0.0,18.0,0.0,0,0.0,0.0,1.0
43,139972.18,1,0,0.9742713403306416,43.0,139972.18,0,0.0,0.0,0.0
69,107569.96,1,1,0.5899531333422363,69.0,107569.96,69,0.0,1.0,0.0
32,0.0,2,0,0.0,16.0,0.0,0,0.0,0.0,1.0
64,91216.0,1,1,2.182191559940651,64.0,91216.0,64,0.0,1.0,0.0
51,105229.53,1,0,3.0093308834568995,51.0,105229.53,0,0.0,0.0,0.0
67,158719.57,1,1,1.338192810903873,67.0,158719.57,67,0.0,1.0,1.0
52,144696.75,1,1,2.9514414760068117,52.0,144696.75,52,1.0,0.0,1.0
38,84651.79,1,1,0.45818586266968886,38.0,84651.79,38,1.0,0.0,1.0
28,0.0,2,0,0.0,14.0,0.0,0,0.0,0.0,1.0
43,0.0,2,0,0.0,21.5,0.0,0,0.0,0.0,0.0
33,136678.52,1,0,2.5175347048900893,33.0,136678.52,0,0.0,0.0,1.0
30,122924.75,1,0,1.9702450321434692,30.0,122924.75,0,0.0,1.0,0.0
36,65253.07,2,0,2.27063711949914,18.0,32626.535,0,1.0,0.0,0.0
72,0.0,2,1,0.0,36.0,0.0,72,0.0,0.0,0.0
32,172448.77,1,0,0.9168721469162384,32.0,172448.77,0,0.0,0.0,0.0
39,95252.72,1,0,6.849589467825466,39.0,95252.72,0,1.0,0.0,1.0
32,0.0,2,1,0.0,16.0,0.0,32,0.0,0.0,0.0
39,0.0,2,0,0.0,19.5,0.0,0,0.0,0.0,1.0
25,0.0,2,1,0.0,12.5,0.0,25,0.0,0.0,1.0
48,142055.41,2,1,1.7951071576871762,24.0,71027.705,48,1.0,0.0,1.0
38,110570.78,2,0,0.5644056180039682,19.0,55285.39,0,0.0,0.0,0.0
41,97925.11,1,0,1.152055780495885,41.0,97925.11,0,0.0,0.0,1.0
27,62339.81,2,0,1.1571265308910477,13.5,31169.905,0,0.0,0.0,0.0
45,0.0,2,0,0.0,22.5,0.0,0,0.0,0.0,0.0
35,0.0,2,1,0.0,17.5,0.0,35,0.0,0.0,1.0
39,0.0,2,0,0.0,19.5,0.0,0,0.0,0.0,1.0
29,157576.47,2,1,1.558583036464321,14.5,78788.235,29,0.0,1.0,0.0
31,146587.3,1,1,1.6310163402830735,31.0,146587.3,31,1.0,0.0,1.0
36,81210.72,2,1,0.751927578562819,18.0,40605.36,36,0.0,0.0,1.0
29,197200.04,2,0,1.3940968071372088,14.5,98600.02,0,0.0,1.0,1.0
40,134320.23,2,0,0.8909696940149187,20.0,67160.115,0,0.0,0.0,1.0
43,116220.5,3,0,2.0826568580437663,14.333333333333334,38740.166666666664,0,1.0,0.0,0.0
29,0.0,2,1,0.0,14.5,0.0,29,0.0,0.0,1.0
27,102000.17,1,1,0.8736107471072398,27.0,102000.17,27,0.0,0.0,0.0
38,138731.95,1,1,0.7146034920661739,38.0,138731.95,38,0.0,0.0,0.0
34,0.0,1,0,0.0,34.0,0.0,0,0.0,0.0,1.0
32,162657.64,2,1,1.407984912027366,16.0,81328.82,32,1.0,0.0,1.0
40,0.0,2,0,0.0,20.0,0.0,0,0.0,0.0,0.0
35,107749.03,1,1,27.365736519554932,35.0,107749.03,35,0.0,0.0,0.0
38,105069.98,2,1,0.5297059901808512,19.0,52534.99,38,0.0,0.0,1.0
27,0.0,2,0,0.0,13.5,0.0,0,0.0,0.0,0.0
30,0.0,2,0,0.0,15.0,0.0,0,0.0,0.0,0.0
39,0.0,2,1,0.0,19.5,0.0,39,0.0,0.0,1.0
31,0.0,2,0,0.0,15.5,0.0,0,0.0,0.0,0.0
46,180226.24,1,0,13.385151032630652,46.0,180226.24,0,0.0,0.0,1.0
37,0.0,1,1,0.0,37.0,0.0,37,0.0,0.0,1.0
26,0.0,2,0,0.0,13.0,0.0,0,0.0,1.0,0.0
25,106570.34,2,1,0.6020046005726057,12.5,53285.17,25,1.0,0.0,0.0
39,89039.9,2,1,0.6067916719793937,19.5,44519.95,39,0.0,1.0,1.0
49,169377.31,1,1,1.3710870720495925,49.0,169377.31,49,1.0,0.0,1.0
53,170491.84,1,0,4.790702052682261,53.0,170491.84,0,0.0,1.0,1.0
48,179380.74,2,1,2.5898456754029198,24.0,89690.37,48,0.0,0.0,0.0
37,129965.18,1,0,6.708198789310253,37.0,129965.18,0,1.0,0.0,1.0
37,124513.66,2,0,0.7850259209818443,18.5,62256.83,0,1.0,0.0,0.0
42,143145.87,2,0,3.2822542663657712,21.0,71572.935,0,0.0,1.0,1.0
31,0.0,2,0,0.0,15.5,0.0,0,0.0,0.0,0.0
38,158651.29,2,1,0.8841207191406762,19.0,79325.645,38,1.0,0.0,0.0
38,130015.24,1,1,3.125719492346491,38.0,130015.24,38,0.0,0.0,1.0
22,114440.24,1,1,1.062060134342344,22.0,114440.24,22,0.0,1.0,0.0
59,0.0,1,1,0.0,59.0,0.0,59,0.0,0.0,0.0
37,107720.64,1,1,0.6792350038261915,37.0,107720.64,37,1.0,0.0,1.0
25,91718.8,1,0,3.228258685034052,25.0,91718.8,0,0.0,0.0,0.0
40,0.0,3,1,0.0,13.333333333333334,0.0,40,0.0,0.0,0.0
29,45022.23,1,1,0.25950044776307807,29.0,45022.23,29,0.0,1.0,1.0
42,106036.52,1,0,0.5446518762085438,42.0,106036.52,0,0.0,0.0,1.0
30,101140.76,1,1,1.9867887594253402,30.0,101140.76,30,0.0,0.0,1.0
20,134397.61,1,0,4.794856069703605,20.0,134397.61,0,0.0,0.0,0.0
53,99141.86,1,1,1.3675484388459784,53.0,99141.86,53,1.0,0.0,1.0
59,0.0,2,0,0.0,29.5,0.0,0,0.0,0.0,1.0
59,95727.05,1,0,0.9774110317196144,59.0,95727.05,0,1.0,0.0,0.0
29,127570.93,2,0,0.7742983734632881,14.5,63785.465,0,0.0,1.0,0.0
53,0.0,2,0,0.0,26.5,0.0,0,0.0,0.0,0.0
48,78314.63,3,1,0.755102328105781,16.0,26104.876666666667,48,0.0,0.0,1.0
34,0.0,2,0,0.0,17.0,0.0,0,0.0,0.0,1.0
52,0.0,2,1,0.0,26.0,0.0,52,0.0,0.0,1.0
42,0.0,2,1,0.0,21.0,0.0,42,0.0,1.0,0.0
35,98270.34,1,0,0.7354604859560613,35.0,98270.34,0,1.0,0.0,1.0
33,83415.04,1,1,1.113423220485856,33.0,83415.04,33,1.0,0.0,0.0
25,0.0,2,1,0.0,12.5,0.0,25,0.0,0.0,1.0
35,102482.76,1,1,1.8980172846786272,35.0,102482.76,35,0.0,0.0,0.0
60,113715.36,1,0,6.1720516015857365,60.0,113715.36,0,1.0,0.0,1.0
35,104508.1,1,1,0.7078745995399782,35.0,104508.1,35,0.0,0.0,0.0
37,0.0,2,1,0.0,18.5,0.0,37,0.0,0.0,1.0
33,129834.67,1,0,0.6722607331318746,33.0,129834.67,0,1.0,0.0,1.0
19,130274.22,1,1,0.9755789649312926,19.0,130274.22,19,0.0,1.0,1.0
37,142987.46,2,0,0.900192450324063,18.5,71493.73,0,0.0,0.0,0.0
21,0.0,2,1,0.0,10.5,0.0,21,0.0,1.0,0.0
19,110928.51,1,1,40.09517355049284,19.0,110928.51,19,0.0,0.0,1.0
45,88656.37,2,0,0.7606899721666678,22.5,44328.185,0,0.0,1.0,1.0
42,0.0,2,1,0.0,21.0,0.0,42,0.0,0.0,1.0
39,129189.15,2,0,0.7554972744550358,19.5,64594.575,0,0.0,0.0,0.0
35,104832.49,1,0,0.5989910471735242,35.0,104832.49,0,0.0,1.0,1.0
34,150856.79,1,1,18.315019947115257,34.0,150856.79,34,0.0,0.0,1.0
56,0.0,2,1,0.0,28.0,0.0,56,0.0,0.0,0.0
42,0.0,2,0,0.0,21.0,0.0,0,0.0,0.0,1.0
39,0.0,2,1,0.0,19.5,0.0,39,0.0,0.0,1.0
54,0.0,1,0,0.0,54.0,0.0,0,0.0,1.0,0.0
40,104291.41,2,1,0.8875327629111124,20.0,52145.705,40,0.0,1.0,1.0
47,139756.12,1,0,0.8426683735958429,47.0,139756.12,0,1.0,0.0,0.0
67,145981.87,1,1,1.1139980556030378,67.0,145981.87,67,0.0,0.0,1.0
43,0.0,2,0,0.0,21.5,0.0,0,0.0,0.0,0.0
56,174506.1,2,1,1.0785108689700216,28.0,87253.05,56,0.0,1.0,0.0
71,0.0,2,1,0.0,35.5,0.0,71,0.0,0.0,1.0
24,98148.61,1,0,3.65629144352356,24.0,98148.61,0,0.0,0.0,1.0
38,133189.4,1,0,1.0455406888212286,38.0,133189.4,0,0.0,0.0,0.0
38,0.0,2,0,0.0,19.0,0.0,0,0.0,0.0,1.0
37,105961.68,2,1,1.4288483632421236,18.5,52980.84,37,0.0,0.0,1.0
31,0.0,2,0,0.0,15.5,0.0,0,0.0,1.0,0.0
41,190409.34,2,1,1.3761730504761873,20.5,95204.67,41,1.0,0.0,1.0
38,122447.76,1,0,1.8183688762022319,38.0,122447.76,0,0.0,1.0,1.0
34,122338.43,2,0,0.6507853117668164,17.0,61169.215,0,0.0,0.0,0.0
61,117419.35,1,1,1.2471011535059169,61.0,117419.35,61,0.0,0.0,0.0
39,91068.56,1,0,3.4263750395523633,39.0,91068.56,0,0.0,0.0,1.0
51,0.0,3,1,0.0,17.0,0.0,51,0.0,0.0,0.0
37,0.0,2,0,0.0,18.5,0.0,0,0.0,0.0,1.0
42,0.0,1,0,0.0,42.0,0.0,0,0.0,0.0,1.0
46,139859.54,1,0,3.5891523377684207,46.0,139859.54,0,0.0,0.0,1.0
36,113877.23,2,0,0.6510175311943484,18.0,56938.615,0,1.0,0.0,1.0
41,0.0,2,0,0.0,20.5,0.0,0,0.0,0.0,0.0
51,0.0,1,0,0.0,51.0,0.0,0,0.0,0.0,0.0
52,124099.13,1,0,5.191450403522012,52.0,124099.13,0,1.0,0.0,0.0
31,113292.17,1,1,0.923780327957343,31.0,113292.17,31,0.0,0.0,1.0
25,148042.97,2,0,2.8284240984388,12.5,74021.485,0,0.0,1.0,1.0
58,89685.92,1,1,0.7091414459568757,58.0,89685.92,58,0.0,0.0,1.0
43,132615.73,2,0,4.018768087614511,21.5,66307.865,0,1.0,0.0,1.0
40,141782.57,2,0,1.64226350727984,20.0,70891.285,0,1.0,0.0,0.0
28,135337.49,2,1,3.3511315045136123,14.0,67668.745,28,1.0,0.0,0.0
41,0.0,2,0,0.0,20.5,0.0,0,0.0,1.0,0.0
31,118100.59,2,0,1.144772144469329,15.5,59050.295,0,0.0,0.0,0.0
55,123378.2,1,0,1.5151072692685024,55.0,123378.2,0,1.0,0.0,0.0
44,0.0,2,0,0.0,22.0,0.0,0,0.0,0.0,0.0
33,80462.24,1,0,0.5349088084317257,33.0,80462.24,0,0.0,1.0,1.0
43,66338.68,1,1,3.533822346517512,43.0,66338.68,43,0.0,0.0,1.0
35,174894.53,1,1,7.83769020661407,35.0,174894.53,35,0.0,1.0,1.0
37,143258.85,2,0,0.7433446356248519,18.5,71629.425,0,1.0,0.0,0.0
48,91246.53,1,0,1.5203330830728259,48.0,91246.53,0,0.0,0.0,1.0
43,0.0,2,1,0.0,21.5,0.0,43,0.0,0.0,1.0
38,123948.85,1,0,1.6297678713035515,38.0,123948.85,0,1.0,0.0,0.0
39,98544.11,1,1,1.8832158649828379,39.0,98544.11,39,0.0,1.0,0.0
44,95488.82,2,0,0.892305547360854,22.0,47744.41,0,1.0,0.0,1.0
40,123177.01,1,0,0.8305375673302632,40.0,123177.01,0,0.0,1.0,1.0
39,0.0,2,0,0.0,19.5,0.0,0,0.0,0.0,1.0
39,0.0,2,1,0.0,19.5,0.0,39,0.0,1.0,1.0
19,143390.51,1,0,4.308241424109242,19.0,143390.51,0,0.0,0.0,1.0
32,123502.53,1,1,1.7686981216381101,32.0,123502.53,32,0.0,0.0,0.0
36,0.0,2,0,0.0,18.0,0.0,0,0.0,0.0,0.0
34,152992.91,1,1,1.1358790329286546,34.0,152992.91,34,0.0,0.0,0.0
34,175111.11,1,1,2.339234393514146,34.0,175111.11,34,0.0,0.0,1.0
31,0.0,2,1,0.0,15.5,0.0,31,0.0,0.0,0.0
35,119948.09,1,0,2.4876221458514323,35.0,119948.09,0,1.0,0.0,0.0
45,68375.27,1,0,0.35398209517744983,45.0,68375.27,0,0.0,0.0,1.0
19,75888.2,1,0,1.6637132443616234,19.0,75888.2,0,1.0,0.0,1.0
49,122451.46,2,1,1.6152820081231425,24.5,61225.73,49,0.0,0.0,1.0
32,0.0,2,0,0.0,16.0,0.0,0,0.0,0.0,0.0
58,104796.54,1,1,0.6796963395262762,58.0,104796.54,58,0.0,0.0,1.0
60,0.0,1,0,0.0,60.0,0.0,0,0.0,0.0,1.0
36,0.0,1,0,0.0,36.0,0.0,0,0.0,0.0,0.0
39,0.0,1,1,0.0,39.0,0.0,39,0.0,1.0,1.0
40,150578.0,1,1,4.343100873304255,40.0,150578.0,40,0.0,0.0,1.0
72,0.0,2,1,0.0,36.0,0.0,72,0.0,0.0,0.0
35,178032.53,1,1,4.220612597696441,35.0,178032.53,35,0.0,0.0,0.0
51,88827.53,1,0,1.041955750077096,51.0,88827.53,0,0.0,1.0,1.0
36,0.0,1,1,0.0,36.0,0.0,36,0.0,0.0,1.0
40,92055.36,1,1,0.5590903773910578,40.0,92055.36,40,0.0,0.0,0.0
24,137492.35,2,1,0.8081030978284093,12.0,68746.175,24,0.0,0.0,1.0
38,119658.49,1,1,13.838822979721463,38.0,119658.49,38,0.0,1.0,0.0
38,126473.99,1,0,1.375128475917092,38.0,126473.99,0,0.0,1.0,1.0
41,123049.21,1,1,24.285580923509304,41.0,123049.21,41,1.0,0.0,1.0
53,114421.55,1,0,0.6335694337731235,53.0,114421.55,0,1.0,0.0,1.0
23,104592.55,2,0,0.7939543282815972,11.5,52296.275,0,1.0,0.0,1.0
79,108078.56,1,1,0.6207168858664592,79.0,108078.56,79,0.0,1.0,0.0
42,148283.94,1,1,3.3178611328086984,42.0,148283.94,42,0.0,0.0,0.0
33,139451.67,1,0,2.2085363937732847,33.0,139451.67,0,0.0,0.0,1.0
33,0.0,2,0,0.0,16.5,0.0,0,0.0,0.0,0.0
25,0.0,2,1,0.0,12.5,0.0,25,0.0,0.0,1.0
78,151675.65,1,1,3.034807648943039,78.0,151675.65,78,0.0,1.0,1.0
43,0.0,2,0,0.0,21.5,0.0,0,0.0,0.0,0.0
43,145618.37,1,1,14.068401872716347,43.0,145618.37,43,0.0,0.0,0.0
46,0.0,2,1,0.0,23.0,0.0,46,0.0,0.0,0.0
33,0.0,1,1,0.0,33.0,0.0,33,0.0,0.0,0.0
42,138912.17,1,1,0.9958236421083948,42.0,138912.17,42,0.0,1.0,0.0
57,106138.33,2,1,0.8796675576749093,28.5,53069.165,57,1.0,0.0,0.0
44,81811.71,1,0,0.49820322357116376,44.0,81811.71,0,0.0,1.0,0.0
23,139542.82,1,1,4.976868053247204,23.0,139542.82,23,1.0,0.0,1.0
26,214346.96,2,0,1.663986421491914,13.0,107173.48,0,1.0,0.0,1.0
31,61297.05,2,1,8.61153101564761,15.5,30648.525,31,0.0,0.0,1.0
